,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
94,24,190,28.0,37.0,7.0,1311.0,3,1,87.9,1,6.67,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.6,1.1,1.0,0.8,0.0,0.0,0.1,0.8,0.0,0.7,0.6,0.0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
95,26,170,2.5,1.0,1.0,2090.0,1,4,71.9,0,6.41,0.1,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.6,0.7,1.0,0.0,0.0,0.0,0.6,0.1,0.6,0.3,0.0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
96,25,186,0.8,13.0,18.0,636.0,2,0,64.5,0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.8,0.0,0.0,0.0,0.1,0.1,1.4,0.6,0.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
97,24,177,2.0,13.0,3.0,654.0,0,1,84.3,0,6.59,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.4,1.7,0.7,0.5,0.0,0.0,0.0,1.0,0.0,0.9,0.7,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
98,27,186,6.0,25.0,0.0,1440.0,0,0,67.1,0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
99,18,188,12.0,61.0,2.0,648.0,0,0,92.5,0,6.43,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.7,2.4,0.3,0.6,0.0,0.0,0.0,1.2,0.0,1.0,0.1,0.0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
100,28,180,2.0,13.0,9.0,1929.0,2,2,71.5,0,6.55,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.6,1.9,1.2,1.0,0.0,0.0,0.0,0.7,0.0,0.5,0.5,0.0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
101,26,172,2.0,37.0,9.0,160.0,0,0,82.9,0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
102,19,185,0.5,13.0,1.0,31.0,0,0,91.7,0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
103,28,185,3.5,25.0,13.0,347.0,0,1,85.0,0,6.24,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.3,0.4,0.3,0.0,0.0,0.0,0.4,0.0,0.6,0.1,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
104,21,177,140.0,25.0,6.0,2087.0,9,10,82.6,7,7.52,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.2,1.3,0.7,0.1,0.3,0.0,0.3,0.3,1.9,1.6,0.1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
105,28,180,12.0,37.0,1.0,1227.0,3,6,74.9,1,7.17,0.3,0.1,0.0,0.0,0.1,0.1,0.3,0.5,1.4,0.2,0.3,0.1,0.1,0.0,0.3,0.4,1.3,0.6,0.1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
106,27,183,7.0,1.0,1.0,2356.0,0,1,84.2,2,6.67,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.9,1.1,2.5,1.6,0.0,0.0,0.0,1.3,0.1,1.6,1.0,0.0,8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
107,22,177,2.0,1.0,1.0,1045.0,1,2,80.3,0,6.69,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.9,0.2,0.5,0.0,0.1,0.0,1.0,0.3,1.3,0.4,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
108,27,183,3.5,1.0,10.0,749.0,0,0,73.3,0,6.22,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.8,0.3,0.3,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
109,21,180,3.0,13.0,2.0,17.0,0,0,100.0,0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
110,30,185,0.7,1.0,9.0,1083.0,1,1,78.9,0,6.44,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.5,0.3,1.0,0.0,0.0,0.0,0.7,0.2,1.5,0.4,0.0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
111,22,178,10.0,49.0,6.0,690.0,4,0,71.9,0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,1.2,0.2,0.1,0.0,0.0,0.6,1.1,0.4,0.2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
112,22,185,10.0,13.0,12.0,331.0,2,0,82.2,0,6.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.2,0.5,0.0,0.1,0.1,0.0,0.0,0.6,0.5,0.0,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
113,32,186,17.0,37.0,0.0,2724.0,2,7,91.1,0,7.01,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.7,1.4,1.0,1.0,0.0,0.0,0.1,0.4,0.0,0.5,0.4,0.0,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
114,27,196,40.0,37.0,0.0,2610.0,0,0,77.8,1,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
115,30,184,4.5,13.0,0.0,175.0,0,0,85.9,0,6.18,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
116,30,194,3.0,25.0,14.0,779.0,2,1,65.6,0,6.42,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.8,0.4,0.8,0.0,0.1,0.0,0.1,0.4,1.2,0.5,0.1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
117,31,188,90.0,25.0,2.0,2272.0,24,7,80.4,9,7.71,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.4,0.5,0.7,0.3,0.1,0.6,0.1,0.1,0.5,1.3,0.7,0.4,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
118,25,180,1.5,13.0,15.0,667.0,0,0,82.1,0,6.43,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,1.5,0.3,0.3,0.0,0.0,0.0,0.7,0.1,0.7,0.1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,25,188,30.0,37.0,3.0,249.0,1,0,86.5,0,6.72,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,2.0,0.5,0.3,0.2,0.0,0.0,1.0,0.0,0.5,0.2,0.2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
120,22,190,55.0,49.0,2.0,2313.0,15,6,76.7,4,7.33,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,0.5,1.1,0.3,0.2,0.0,0.2,0.6,2.9,0.9,0.5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
121,20,187,40.0,49.0,5.0,2136.0,3,0,88.1,0,6.62,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.9,0.9,0.2,0.7,0.0,0.1,0.0,0.8,0.1,0.7,0.3,0.0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
122,25,177,3.5,37.0,16.0,480.0,0,1,79.9,0,6.16,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.4,0.4,0.2,0.0,0.0,0.0,0.4,0.1,0.5,0.6,0.1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
123,27,193,6.0,25.0,2.0,2407.0,2,1,76.9,2,6.74,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.8,1.8,0.9,2.3,0.0,0.1,0.0,1.2,0.1,1.3,0.9,0.1,10,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
124,22,194,6.0,49.0,14.0,302.0,1,0,76.0,0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.7,0.4,0.0,0.1,0.0,0.1,0.1,1.3,0.6,0.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
125,23,180,6.0,1.0,6.0,307.0,0,1,85.0,0,6.53,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.8,0.9,0.4,0.0,0.0,0.0,0.2,0.1,1.0,0.2,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
126,32,195,1.8,13.0,1.0,1638.0,0,0,81.3,1,6.68,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,5.9,0.7,1.0,0.0,0.0,0.0,1.7,0.1,0.3,0.0,0.1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
127,28,189,1.5,25.0,3.0,160.0,0,0,37.8,0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.4,1.2,0.6,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
128,26,183,6.0,25.0,9.0,393.0,2,2,81.3,0,6.42,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.3,0.2,0.2,0.2,0.0,0.2,0.0,0.1,0.3,0.8,0.8,0.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
129,32,180,2.5,13.0,2.0,2433.0,7,5,79.9,1,6.88,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.1,1.2,0.7,0.1,0.1,0.0,1.1,0.2,2.3,0.8,0.2,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
130,26,193,2.0,1.0,5.0,1519.0,1,0,87.1,0,6.34,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.5,4.7,0.3,0.5,0.0,0.0,0.0,1.0,0.0,0.3,0.1,0.0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
131,22,179,6.0,25.0,10.0,989.0,0,2,75.4,0,6.43,0.1,0.1,0.0,0.0,0.1,0.4,0.2,0.5,0.9,0.2,0.5,0.0,0.0,0.0,0.6,0.0,0.9,0.6,0.2,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
132,22,184,140.0,61.0,4.0,1807.0,12,2,83.5,5,7.56,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.2,0.2,2.2,0.8,0.2,0.3,0.0,0.3,0.1,2.7,1.3,0.3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
133,24,186,3.0,1.0,2.0,452.0,0,0,77.1,0,6.62,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,1.1,0.7,1.6,0.0,0.0,0.0,0.7,0.1,0.4,0.4,0.0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
134,20,178,50.0,37.0,9.0,1711.0,8,3,82.2,1,7.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.1,1.4,0.9,0.1,0.2,0.0,0.3,0.1,1.7,1.2,0.1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
135,24,185,20.0,49.0,5.0,1472.0,2,2,76.6,0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,1.1,0.7,0.0,0.1,0.0,0.4,0.1,1.7,1.4,0.0,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
136,25,190,4.5,37.0,1.0,2475.0,3,3,74.7,2,6.71,0.0,0.0,0.0,0.0,0.1,0.2,0.3,1.0,2.6,0.6,1.1,0.0,0.0,0.0,1.4,0.0,1.2,0.7,0.2,8,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
137,31,187,2.5,25.0,7.0,1454.0,0,0,77.9,0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,0.5,0.8,0.0,0.0,0.0,0.6,0.1,0.4,0.4,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
138,19,180,9.0,49.0,14.0,804.0,2,3,79.0,0,6.61,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.4,0.0,0.0,0.0,0.2,0.1,0.7,0.8,0.0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
139,20,182,15.0,49.0,4.0,66.0,0,0,88.9,0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
140,27,195,12.0,37.0,4.0,2029.0,3,1,89.3,0,6.74,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,4.5,0.8,1.2,0.0,0.1,0.0,1.3,0.1,0.4,0.1,0.1,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
141,33,188,1.5,13.0,0.0,2675.0,1,4,82.4,1,6.84,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.6,5.6,0.4,0.7,0.0,0.0,0.0,1.0,0.1,0.5,0.2,0.1,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
142,24,172,50.0,37.0,8.0,2162.0,4,5,84.2,1,6.68,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.5,0.9,0.6,0.0,0.1,0.0,0.3,0.3,1.3,0.8,0.1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
143,27,185,14.0,25.0,3.0,1920.0,3,4,82.1,0,6.62,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.8,1.5,0.6,0.4,0.0,0.0,0.0,0.9,0.0,1.3,0.2,0.1,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
144,22,184,10.0,25.0,0.0,2429.0,0,0,84.6,1,6.54,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.8,2.6,1.6,0.8,0.0,0.0,0.0,0.5,0.0,0.8,0.8,0.0,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
145,19,182,0.75,37.0,7.0,136.0,1,1,81.3,0,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.5,0.3,0.0,0.1,0.0,0.0,0.0,0.5,0.4,0.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
146,26,183,3.0,1.0,4.0,1842.0,3,4,78.1,1,6.36,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.5,0.4,0.0,0.1,0.0,0.0,0.5,2.0,1.1,0.2,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
147,29,184,2.0,25.0,4.0,1821.0,0,1,74.9,0,6.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,1.8,0.2,0.5,0.0,0.0,0.0,0.6,0.0,0.6,0.1,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148,32,176,3.0,25.0,6.0,275.0,1,1,89.9,0,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.9,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.1,0.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
149,31,190,2.5,25.0,1.0,710.0,0,0,73.2,0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150,21,189,8.0,49.0,0.0,630.0,0,0,78.5,0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
151,26,190,15.0,13.0,9.0,1862.0,8,3,71.1,2,6.79,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.5,1.3,0.5,0.0,0.2,0.0,0.2,0.1,1.8,0.9,0.1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
152,24,183,35.0,25.0,1.0,1856.0,15,2,73.9,4,6.91,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.8,0.7,0.3,0.2,0.0,0.0,0.4,2.5,1.2,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
153,29,195,30.0,1.0,0.0,2700.0,2,0,93.4,0,6.85,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,4.5,0.2,0.5,0.0,0.0,0.0,1.1,0.0,0.5,0.3,0.2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
154,24,190,12.0,13.0,5.0,1705.0,1,1,81.7,0,6.44,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,2.1,0.8,0.7,0.0,0.0,0.0,0.5,0.0,1.1,0.8,0.0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
155,30,177,50.0,49.0,1.0,2577.0,2,5,92.9,2,7.34,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.6,0.8,0.8,0.5,0.0,0.0,0.0,0.7,0.1,0.7,0.2,0.0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
156,29,173,4.0,25.0,3.0,1071.0,0,0,71.1,0,6.58,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1.9,0.3,0.5,0.0,0.0,0.0,0.5,0.1,0.8,0.2,0.0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
157,25,187,28.0,49.0,5.0,631.0,0,2,91.8,0,6.63,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.4,1.6,0.4,0.1,0.0,0.0,0.0,0.5,0.0,0.9,0.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
158,29,190,40.0,37.0,9.0,658.0,0,0,93.0,0,6.43,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.6,0.6,0.9,0.0,0.0,0.0,0.3,0.0,0.4,0.4,0.0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
159,28,185,25.0,13.0,2.0,2071.0,4,6,82.7,1,6.74,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.4,0.3,0.2,0.0,0.1,0.0,0.5,0.1,1.6,1.1,0.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
160,24,195,1.5,25.0,5.0,94.0,0,0,68.6,0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
161,27,183,20.0,37.0,2.0,2005.0,1,3,89.5,0,6.73,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.9,0.9,1.2,0.0,0.0,0.0,0.7,0.0,1.4,0.6,0.0,6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
162,29,186,6.0,37.0,0.0,2626.0,0,2,88.9,0,6.67,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.9,2.4,0.8,0.7,0.0,0.0,0.0,1.4,0.0,0.4,0.3,0.0,7,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
163,24,184,7.0,25.0,4.0,291.0,0,1,66.7,0,6.43,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.7,0.6,1.4,0.0,0.0,0.0,1.0,0.1,1.1,0.6,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
164,20,174,3.5,49.0,6.0,98.0,1,0,85.7,0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.3,0.5,0.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
165,24,185,7.0,25.0,13.0,924.0,3,2,65.1,0,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.7,0.3,0.0,0.1,0.0,0.1,0.5,1.0,0.3,0.1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
166,24,176,17.0,37.0,0.0,2774.0,0,0,80.9,0,6.91,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.5,1.6,0.9,0.5,0.0,0.0,0.0,1.8,0.0,1.2,1.0,0.1,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
167,23,180,40.0,25.0,7.0,1273.0,4,5,78.6,1,6.83,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.2,0.8,1.0,0.0,0.2,0.0,0.3,0.2,1.7,1.4,0.0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
168,31,191,1.3,13.0,0.0,900.0,0,0,83.6,0,6.73,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.6,5.9,0.5,0.7,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
169,22,198,2.5,61.0,1.0,765.0,0,0,66.7,1,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
170,21,192,4.0,37.0,16.0,233.0,1,2,55.4,0,6.23,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.4,0.5,0.0,0.1,0.0,0.1,0.1,0.6,0.8,0.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
171,28,188,7.0,25.0,3.0,1298.0,3,1,85.0,1,6.73,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.4,3.8,0.6,0.6,0.0,0.2,0.0,0.8,0.1,0.4,0.0,0.1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
172,30,192,2.5,13.0,8.0,2035.0,0,0,88.4,1,6.52,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.9,3.4,0.8,0.8,0.0,0.0,0.0,0.9,0.0,0.3,0.3,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
173,34,185,1.5,1.0,17.0,139.0,1,0,58.6,0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.5,0.1,0.1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
174,34,178,3.0,13.0,8.0,1430.0,1,0,91.1,0,6.57,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
175,34,190,1.0,25.0,0.0,2790.0,0,0,71.8,0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
176,21,175,7.5,13.0,0.0,125.0,0,1,80.4,0,6.33,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
177,31,175,4.5,25.0,13.0,1428.0,3,4,81.7,0,6.7,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.7,1.4,0.7,0.0,0.1,0.0,0.5,0.0,0.9,0.7,0.0,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
178,34,189,3.0,13.0,0.0,2026.0,0,0,70.6,0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
179,32,179,1.8,13.0,3.0,52.0,0,0,72.7,0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
180,24,182,6.0,25.0,3.0,2174.0,1,0,80.8,0,6.46,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,2.8,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.9,0.3,0.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
181,22,186,10.0,13.0,11.0,792.0,2,0,78.2,2,6.58,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.6,1.8,0.5,0.5,0.1,0.1,0.0,0.6,0.1,0.4,0.3,0.1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
182,28,181,35.0,25.0,13.0,1132.0,5,4,89.2,0,7.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.5,0.3,0.4,0.0,0.1,0.1,0.3,0.3,1.0,0.6,0.2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
183,28,188,12.0,13.0,0.0,2610.0,3,0,89.4,0,6.82,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,5.5,0.4,0.9,0.0,0.1,0.0,0.8,0.0,0.3,0.3,0.1,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
184,28,167,1.8,37.0,8.0,449.0,1,0,62.4,0,6.07,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,0.3,0.7,0.1,0.0,0.0,0.1,0.1,1.0,0.4,0.1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
185,27,180,25.0,25.0,10.0,1451.0,2,2,88.7,0,6.62,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.8,0.7,0.4,1.3,0.0,0.1,0.0,0.3,0.0,1.2,0.8,0.0,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
186,21,188,20.0,49.0,2.0,2200.0,0,2,83.6,0,6.71,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.7,4.6,0.4,0.9,0.0,0.0,0.0,1.1,0.1,0.7,0.1,0.0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
187,19,184,8.5,1.0,4.0,303.0,0,0,92.5,0,6.26,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,0.1,0.6,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
